Id,SalePrice
1903,217340.7485399422
1904,134873.82896851923
1905,195653.72221889498
1906,162727.78326009295
1907,212468.53503299959
1908,125456.20946462208
1909,149964.89143628615
1910,133795.286085046
1911,210861.16225618066
1912,291218.16622737807
1913,158195.53551616112
1914,49856.83549835684
1915,256451.75968625757
1916,24187.83944134123
1917,257778.28987570747
1918,142858.6982297456
1919,185779.05877610866
1920,182579.75389783655
1921,337091.3486522647
1922,298957.9159201294
1923,224642.74847326858
1924,227184.083540863
1925,228515.85140603257
1926,333384.5460095861
1927,127788.8286014836
1928,168412.6016649279
1929,112301.48527666798
1930,132425.9224879312
1931,140485.3218685555
1932,136813.68684860657
1933,157294.5166487262
1934,190059.46790831408
1935,181541.29038009734
1936,188585.7276837331
1937,188226.39726945187
1938,181457.90886674367
1939,246355.20069830224
1940,195479.71324539965
1941,185991.8721030323
1942,203582.5706401585
1943,207757.56060246693
1944,277234.72428705206
1945,328271.9618613153
1946,164922.5562061608
1947,274884.0508205142
1948,178495.68191434338
1949,257724.53488367156
1950,211647.20599044475
1951,276533.9376840339
1952,230577.6648279907
1953,200442.95840200933
1954,225949.7013990929
1955,133750.33270792302
1956,314454.3333303373
1957,181559.4201838678
1958,303152.87788640626
1959,134073.49195477867
1960,96095.52586886205
1961,116636.10714167182
1962,117049.55618618487
1963,121045.39226780075
1964,110799.61897442408
1965,138262.03852685087
1966,153437.52546001028
1967,271859.3494718777
1968,342896.6434885777
1969,335329.57221215416
1970,346975.70135251933
1971,391566.0827547844
1972,332765.94253064913
1973,266775.6610451917
1974,291736.59017377684
1975,422944.8898816566
1976,292493.94806997816
1977,348354.30181647337
1978,300836.1779573768
1979,304074.19140360027
1980,194931.16295119945
1981,307361.45926688437
1982,233488.297718095
1983,216030.84709477297
1984,188402.67074924696
1985,237669.4401857016
1986,238449.08941303391
1987,198969.87595786608
1988,185634.2895226142
1989,208018.1918213443
1990,228114.33776938345
1991,223112.14226757444
1992,248066.7842944177
1993,189377.46031908214
1994,246046.35607978574
1995,201797.71954099985
1996,296572.73910234834
1997,285678.4323992707
1998,306028.38674725976
1999,264203.7786296272
2000,300282.17772140086
2001,260495.106895242
2002,256815.81840718782
2003,259885.84471153596
2004,277898.98206328426
2005,233848.9887188332
2006,214609.69721942616
2007,261155.48437176843
2008,224247.0906223663
2009,196639.34685980354
2010,211290.49221617111
2011,156989.18589602096
2012,185117.25553417823
2013,175688.99398029165
2014,193266.64316024224
2015,203627.16991860385
2016,197459.6217161779
2017,204604.85026903276
2018,111154.4390425199
2019,130764.19299445942
2020,82770.12048259366
2021,94376.64716749091
2022,194049.94455231575
2023,136641.12513438088
2024,273023.4739319283
2025,336900.57193201745
2026,185461.64533139032
2027,154551.80300019972
2028,171522.57494561875
2029,174543.6620699427
2030,262001.9283948642
2031,245054.20267200528
2032,236730.96820796898
2033,259857.54594359978
2034,179366.5537176187
2035,244159.09380222193
2036,226610.10938286537
2037,229636.75209208333
2038,298628.26899195404
2039,211478.93088388804
2040,344592.7510040306
2041,266394.0364816637
2042,215901.03545458952
2043,175004.4125957695
2044,193002.41898718395
2045,214715.28864601057
2046,134827.45662505517
2047,135029.2293065394
2048,134539.37482644932
2049,129340.52132680255
2050,183553.73056405864
2051,110700.35901424603
2052,131980.80686568946
2053,140606.76610919146
2054,69352.88788531034
2055,161332.66279746976
2056,149736.05832192407
2057,102803.92279926
2058,220006.1277327257
2059,138953.80132821447
2060,191457.87758997397
2061,191385.00154158112
2062,118735.09165180929
2063,108936.21384177415
2064,128301.83290444186
2065,119251.19171137887
2066,190366.07932221156
2067,123196.69747021457
2068,133846.81927498814
2069,73501.99849277025
2070,98396.65198461537
2071,76993.53847935039
2072,149925.71672523173
2073,133530.7390694801
2074,188041.4714555965
2075,154807.35364535905
2076,125980.4651517357
2077,131727.58144546405
2078,111182.17130644282
2079,144255.53190466727
2080,128794.91327839124
2081,119569.7684461599
2082,106512.4410456802
2083,139862.679608127
2084,100073.44782778353
2085,110094.44545104413
2086,160611.01953765273
2087,133322.36433530634
2088,100119.52215659607
2089,66192.66351274669
2090,120840.0636708514
2091,74244.48988902627
2092,147168.67997960292
2093,133664.80475192575
2094,138728.17922151752
2095,130401.02245238319
2096,81579.63592788449
2097,89320.90771849279
2098,143493.33627631387
2099,13766.051547381445
2100,48327.39578395814
2101,100665.64078119409
2102,150762.51167334674
2103,96591.30576393043
2104,139622.88136102294
2105,120857.20148301532
2106,23907.800707920105
2107,218179.75158624945
2108,128066.49186184455
2109,104571.40186392411
2110,129480.54805514927
2111,171414.39390103973
2112,132764.34387913987
2113,117760.65560225968
2114,121024.65098187875
2115,160380.84080173296
2116,118525.44513600494
2117,150522.8747949727
2118,130853.71855326754
2119,110436.74169887637
2120,116409.43367773748
2121,88079.99915224232
2122,98829.97094513301
2123,101069.38789656118
2124,187944.20211292861
2125,137493.05302431074
2126,150791.3572667063
2127,166019.11224358773
2128,137419.42991853028
2129,114967.04618724098
2130,132385.93793962
2131,166292.98279115313
2132,130515.54468960303
2133,144206.44349136192
2134,138677.6120480498
2135,120244.41881348926
2136,21313.069182695705
2137,109196.532420172
2138,137588.18304723024
2139,155307.48476420518
2140,137942.68450904416
2141,151045.00775690854
2142,123228.09244671802
2143,136047.8489127116
2144,95952.43377396732
2145,135985.9712893659
2146,185420.64221596497
2147,153112.9955458342
2148,161252.91619913105
2149,128884.8644096445
2150,231031.31656623248
2151,133620.20952655014
2152,172264.33130229067
2153,186532.79992585478
2154,99578.94859781151
2155,155988.3358057601
2156,271962.51167399937
2157,243777.86763238756
2158,232686.7590489568
2159,220442.74365872436
2160,186528.92166615126
2161,254572.2631575755
2162,370041.5855803635
2163,317220.91671674314
2164,247939.2143184574
2165,203970.84583168023
2166,153198.81584004627
2167,221793.10159048077
2168,203365.96614211996
2169,202321.8586029854
2170,217434.8367033758
2171,156657.19986672152
2172,137100.0443633868
2173,192933.08081380546
2174,245903.1934496226
2175,294986.98423695855
2176,287950.85690862045
2177,243872.80309303326
2178,231272.34255752468
2179,153005.86657647428
2180,243556.15792166244
2181,202825.63519968803
2182,231899.29674927855
2183,197057.3586103971
2184,124917.3369827253
2185,121974.32515697868
2186,171456.09261160914
2187,157034.93311213364
2188,165863.33469135442
2189,293730.0963621157
2190,59756.99113965093
2191,61349.26703120896
2192,48780.79997133289
2193,102973.77867261518
2194,100448.84027917765
2195,91066.2507560713
2196,79838.48488896445
2197,98642.21706334793
2198,184284.27837638196
2199,187356.56086887617
2200,159788.39529182797
2201,139733.66309146385
2202,206247.52506450203
2203,127966.94734239939
2204,153131.14231161855
2205,104219.9237925933
2206,148298.13639417535
2207,202046.77306752081
2208,260624.86943134374
2209,200642.19219131244
2210,129706.10575674509
2211,137738.05181133526
2212,122507.88677936036
2213,92858.78296773823
2214,136364.68222738232
2215,97994.57007483498
2216,150927.90147764108
2217,18217.905566095025
2218,76213.50649584981
2219,75032.24551982444
2220,46840.46007004066
2221,257307.1759259879
2222,243472.54543413443
2223,294911.93081995344
2224,226518.43770081445
2225,124468.1178922538
2226,184552.2050666205
2227,222746.01043347118
2228,274623.2959319834
2229,242145.42765107902
2230,145201.85043138068
2231,208946.38683817175
2232,200284.79083669197
2233,185788.87826657004
2234,253303.29340593948
2235,216545.37602148473
2236,266624.2566669829
2237,312796.1949435362
2238,244595.01436317002
2239,123605.76235780644
2240,171533.97602256655
2241,133572.40955985023
2242,114648.01685267559
2243,113886.57592912565
2244,91069.70307275152
2245,91388.96562781569
2246,142155.11813984916
2247,119873.17004345485
2248,120995.94631697761
2249,118759.04577185458
2250,131437.60783782823
2251,106466.0641023406
2252,206599.3156462795
2253,165499.51409619662
2254,181707.9233653188
2255,209298.62835713674
2256,190501.6231709913
2257,203410.82846709236
2258,181910.66384109284
2259,182916.07979604264
2260,170326.55312159623
2261,199641.90709032875
2262,217076.70836882538
2263,314687.8188299249
2264,388547.0923718264
2265,152256.70761597215
2266,265669.1232844404
2267,347043.16101298074
2268,351720.8243000958
2269,173964.98607030592
2270,205254.77156908426
2271,239103.0868980895
2272,242579.45688368136
2273,173176.43606170954
2274,202690.5707147409
2275,182177.56239361467
2276,184310.04724988027
2277,203757.31105673464
2278,170243.75752163783
2279,103360.12212937896
2280,97557.90477621497
2281,167304.13039905287
2282,188616.2455067729
2283,125945.64026137826
2284,110572.49879429245
2285,151329.35654996277
2286,123991.24364377686
2287,312393.31764733035
2288,263121.56016294856
2289,312149.5485424459
2290,354291.96132079384
2291,298647.32469227456
2292,367092.848638093
2293,374418.2644815085
2294,325688.52929357917
2295,403836.2675050738
2296,253708.8005595334
2297,288483.76394477265
2298,292171.27009124274
2299,322566.0231785717
2300,301184.6145143566
2301,275021.5823756446
2302,256030.24034807936
2303,258709.05744403263
2304,242890.3393073707
2305,196200.75636524602
2306,197914.20829732402
2307,202864.21243316343
2308,225901.11001601268
2309,272268.59148669674
2310,214583.00988969475
2311,221241.9907109904
2312,190141.13630459562
2313,179472.28891113482
2314,192507.34762587666
2315,182135.60887823987
2316,211523.38028035045
2317,196275.87539669021
2318,173432.28163841006
2319,193573.21456220222
2320,196943.26959289645
2321,258011.78954000853
2322,206758.2416804909
2323,195446.98738283233
2324,201841.41715161002
2325,211386.84894060332
2326,190080.98577713722
2327,216223.46668579138
2328,223368.95261639718
2329,205851.29430545087
2330,188232.7420985474
2331,320259.3432690409
2332,353758.4784528279
2333,303661.5135265315
2334,256515.44289427449
2335,277128.5813114211
2336,300650.5033159788
2337,196961.96086221945
2338,267163.3039440835
2339,243092.19637031213
2340,368516.11844068265
2341,213729.52446519642
2342,251918.578395781
2343,236359.66362386558
2344,232028.2708485754
2345,243195.08881571156
2346,212790.56807684724
2347,194610.4975519328
2348,235869.94139319786
2349,175056.05040675693
2350,271091.70975911233
2351,241073.64468828926
2352,262940.98544612236
2353,252484.72309544135
2354,134247.19918290817
2355,149244.44024370087
2356,165746.96934653458
2357,214708.56760948396
2358,193813.8656741028
2359,127689.22279450076
2360,121399.0977024053
2361,141524.01065576437
2362,284096.94270122435
2363,149805.63021051732
2364,187323.76355668332
2365,228701.11408831028
2366,197512.49524103443
2367,225059.97997754824
2368,206064.4923739928
2369,215104.30096982943
2370,181357.76070541807
2371,155492.68231102836
2372,185972.88585210114
2373,282161.90907585074
2374,290027.768594775
2375,239266.75564144237
2376,304402.72612280434
2377,320782.2441715448
2378,161191.0305188148
2379,243347.7424967297
2380,152036.92203207512
2381,181597.50989614252
2382,230357.94286891085
2383,226722.8957144186
2384,258613.46915947215
2385,173808.22864500072
2386,146471.98393518862
2387,128535.71290082892
2388,110035.36226325377
2389,133024.11770328425
2390,152065.13070777652
2391,130627.82559761836
2392,101483.15927562967
2393,190227.7118451969
2394,130783.65669515275
2395,212345.81902553828
2396,163018.61697537766
2397,228795.1510784881
2398,124378.69482177345
2399,30399.73520883906
2400,35381.601237593335
2401,117123.19870860118
2402,150534.97467808903
2403,138855.9050854199
2404,141406.81009076594
2405,170684.20703357586
2406,151258.5409927155
2407,126769.14082462562
2408,149600.2300967927
2409,117516.65124826052
2410,203253.61249463807
2411,116405.91816765943
2412,148160.02377091174
2413,120406.85744507785
2414,137107.0402276843
2415,130657.59086252924
2416,138925.09096231486
2417,131268.6599564153
2418,122817.47503605497
2419,113839.00538918993
2420,116050.82966206397
2421,130736.95467140747
2422,107070.6939983418
2423,107259.02720297652
2424,153445.16457995132
2425,236391.77731078153
2426,157892.78352935833
2427,115977.75917502434
2428,187939.31655539584
2429,107509.4872760895
2430,143265.43289116689
2431,103268.51046765118
2432,135286.24510591046
2433,139902.17013474496
2434,131972.39189251105
2435,153836.1546263945
2436,98986.07215851301
2437,101155.35036376829
2438,109048.75746595219
2439,119363.10408907
2440,139179.46194869478
2441,105946.3026034605
2442,99562.7106073912
2443,141011.27292147244
2444,135461.4954306275
2445,67860.98509285401
2446,120539.18651858682
2447,213366.9122536654
2448,143593.5126876271
2449,104219.35952705506
2450,170516.67403808178
2451,125551.77620851353
2452,223175.41923387547
2453,83047.94897610706
2454,124663.80615641607
2455,150296.7677548841
2456,137132.60862754553
2457,122868.88709183398
2458,123189.50305003917
2459,97114.14574919513
2460,150063.16102691635
2461,120334.51833358721
2462,125100.46970328956
2463,132949.47944311786
2464,182697.0352997001
2465,147457.91969342495
2466,106087.78139738704
2467,170629.40351399418
2468,84569.25060669065
2469,86258.4352597975
2470,203011.08157399797
2471,220687.94690422004
2472,190954.80636329076
2473,97119.11362925719
2474,65245.712575963815
2475,233918.08283059497
2476,95712.08691394317
2477,91266.724123855
2478,166477.04141241114
2479,101790.15285741899
2480,135793.63996432477
2481,130799.82852311351
2482,116256.98020775325
2483,99045.00526246021
2484,140294.55358659697
2485,122052.85215473978
2486,146710.95922532317
2487,210471.51271651743
2488,180242.76945070166
2489,160838.59826938098
2490,154361.30540400522
2491,85859.64576565626
2492,200426.30646082258
2493,155674.19107471837
2494,160700.49097356468
2495,88447.08122898906
2496,241132.08997533715
2497,150816.8330274314
2498,99122.49606767728
2499,71593.87782119529
2500,119927.09056027548
2501,134574.7293237279
2502,150008.39726007765
2503,78872.01412193885
2504,182509.72214274795
2505,230944.91997260775
2506,261312.30544660625
2507,278799.52809440217
2508,262129.75200354692
2509,231038.72036941664
2510,235754.4436748718
2511,201044.73491405498
2512,208945.31374281982
2513,243433.9602099784
2514,263927.36342193594
2515,142691.09783452644
2516,179328.30217755085
2517,139565.60293549567
2518,145412.45431073324
2519,220955.4970539146
2520,236863.7495944266
2521,202300.97887727793
2522,237644.52115848183
2523,115409.04152836313
2524,130236.11887116905
2525,138408.13469384506
2526,123976.5621904434
2527,112075.18618059566
2528,116716.77224405867
2529,127067.22139737208
2530,107557.51353510527
2531,252618.37189845426
2532,236492.76941677567
2533,211299.39320991223
2534,253021.01604577748
2535,289045.01523742
2536,252486.41321291274
2537,251783.92942909815
2538,193232.06118088274
2539,208544.3057830747
2540,183396.14033752016
2541,198558.41641272476
2542,157331.28924200905
2543,118714.31784727017
2544,114786.4221043262
2545,148813.57977904205
2546,155704.56066854892
2547,158254.40018684964
2548,161596.05194327782
2549,165478.89273216424
2550,631360.7607226252
2551,146869.55546028598
2552,124565.64807923313
2553,54500.80970035668
2554,84741.95034856198
2555,126631.276452758
2556,80505.32272909174
2557,102437.62572910555
2558,169765.2465164658
2559,119652.17246887821
2560,166832.90896704036
2561,155608.27445876098
2562,140569.7860031001
2563,141317.05851473787
2564,188221.83492929547
2565,138477.28035150177
2566,116732.18653512595
2567,100210.90592123952
2568,200091.15120148065
2569,203899.19581081893
2570,130669.83488391677
2571,157960.75993353303
2572,188892.05512307573
2573,241415.93636509578
2574,273739.7853980189
2575,139975.43973639386
2576,131514.59013049642
2577,156106.14285878872
2578,88267.41474974493
2579,21427.766861701733
2580,102126.3756830151
2581,125560.21777283435
2582,126444.67908713606
2583,271632.2616702238
2584,185073.55960506212
2585,189022.3019385616
2586,240974.6826946995
2587,223562.27427994146
2588,142513.06760507368
2589,159461.65807874
2590,225886.15023954504
2591,255830.22187247628
2592,222863.31892351748
2593,278343.66882614803
2594,196230.25957766164
2595,218435.70087248145
2596,322857.6008209613
2597,197600.5700708275
2598,270989.6278451312
2599,314710.0055841977
2600,154365.79529972014
2601,161621.72631405492
2602,57377.86748148466
2603,67674.91551079357
2604,63715.13069856248
2605,57306.598141306196
2606,147122.91815910314
2607,196031.33040164772
2608,203741.50587675592
2609,172104.90568478743
2610,101061.95413799665
2611,128830.35528850032
2612,164355.0409097314
2613,131532.8198865807
2614,117474.78467384481
2615,169507.87866223475
2616,176895.15134706942
2617,197295.19788610528
2618,239572.44951556495
2619,239715.81552366016
2620,191876.51408801146
2621,187283.21870162815
2622,192616.71337795828
2623,247087.87737898657
2624,292747.004227664
2625,261479.71001066675
2626,192211.5624841455
2627,182663.3219052503
2628,384663.3943899056
2629,387974.1658284321
2630,316838.75331634504
2631,390516.36689552886
2632,342868.81572289264
2633,283891.08824081614
2634,342928.14060504886
2635,172259.9559355519
2636,200704.17032998858
2637,187556.97084275342
2638,263562.6623190724
2639,212014.37049005844
2640,165811.94310615363
2641,90757.25621788355
2642,186624.79928145243
2643,127450.8707311115
2644,134185.96885652805
2645,121235.45250879123
2646,115979.41159036977
2647,119521.61983614613
2648,152675.60653406882
2649,157307.09768102074
2650,155685.97982248117
2651,142275.32247446745
2652,352291.4188163626
2653,262180.15214377537
2654,235961.4596380397
2655,340823.1979678412
2656,303281.6166300437
2657,311038.8142103596
2658,265441.50131387205
2659,279781.30624510476
2660,305852.41019689257
2661,316831.396413735
2662,329978.0744465046
2663,288526.1885018273
2664,263864.2734383241
2665,322768.6718109631
2666,279186.8368268382
2667,186186.55369271978
2668,201030.7012743909
2669,178614.59117466107
2670,280291.19293643406
2671,199806.8912580848
2672,207702.11495936092
2673,214356.69197391358
2674,227061.3664386595
2675,176923.86062933377
2676,205531.78487631248
2677,218870.3750744724
2678,250006.95701386116
2679,273910.7119853614
2680,289063.0398793152
2681,366314.7089593386
2682,306371.2965047349
2683,407027.4661978878
2684,305460.1961843107
2685,322446.5216299846
2686,254235.74447756133
2687,289467.08840283484
2688,231122.03858969698
2689,215027.24968351482
2690,364363.9378819348
2691,188820.90716032835
2692,132091.6434159862
2693,202816.31433209998
2694,139613.98024785554
2695,215614.3642152947
2696,201583.60039196594
2697,190052.8989459743
2698,209269.211949312
2699,180750.0535879956
2700,154291.46951603668
2701,159229.1046324739
2702,122773.4004323826
2703,156261.68357759842
2704,156503.95696685778
2705,105691.26239169261
2706,105261.06293217873
2707,135875.02528726694
2708,114574.93649215915
2709,103040.17817381478
2710,119123.24183469603
2711,274956.10219985584
2712,351845.79644033324
2713,178831.78187913855
2714,153493.0274037557
2715,170165.3857062565
2716,145084.1481968254
2717,186542.14731760474
2718,227708.2751367978
2719,143485.3544058333
2720,222646.08515039168
2721,138350.5324683691
2722,176794.42239097354
2723,176475.24669059308
2724,110921.92542926071
2725,127687.14598213171
2726,132643.27662760194
2727,173450.14109961863
2728,187148.83415809448
2729,134759.2532259178
2730,147155.61723220872
2731,133279.50669621665
2732,117551.48982379783
2733,177310.55486287375
2734,171002.46606965165
